405	971	1
434	1095	5
43	3	2
480	347	3
314	801	3
152	275	4
442	710	5
405	1200	1
22	202	5
239	961	5
293	29	1
507	117	3
492	124	4
16	947	4
500	827	2
465	588	4
524	479	4
446	688	2
455	1137	3
455	727	3
7	557	4
330	210	5
495	1110	4
94	509	5
272	96	5
87	144	4
151	238	5
130	98	5
535	286	2
346	184	1
251	151	5
109	77	4
59	423	5
416	67	4
437	480	4
435	294	4
476	328	4
497	71	4
308	201	5
535	519	3
130	939	4
276	959	4
385	487	4
484	234	4
533	103	3
286	588	5
119	22	4
458	86	5
463	1117	1
344	129	4
450	502	5
398	274	3
535	515	3
502	890	2
430	12	4
92	620	3
389	105	3
239	499	5
235	181	3
429	12	5
279	978	1
504	288	5
469	10	5
413	245	2
177	200	4
363	7	3
253	343	4
198	276	3
527	28	3
271	703	3
381	1117	4
16	498	5
472	720	5
455	31	4
384	313	5
201	631	2
454	272	5
487	69	4
456	168	4
393	465	4
123	657	4
416	879	3
339	197	5
297	258	5
457	157	5
262	1013	2
130	929	4
340	520	5
451	1025	3
339	227	2
474	696	3
489	343	5
134	328	4
533	275	4
526	7	4
308	523	4
324	749	3
394	541	3
429	1017	3
267	810	3
340	173	5
75	304	2
116	888	2
262	582	4
387	176	3
41	318	4
387	455	4
527	615	4
358	529	3
145	54	5
500	1	4
158	652	4
393	356	3
504	276	3
485	347	2
389	234	4
313	483	5
405	1549	1
487	1217	3
10	480	5
276	17	4
59	508	5
313	1091	2
450	792	4
110	230	3
404	678	4
472	1248	4
56	232	4
334	371	2
141	118	5
524	423	4
269	659	4
269	462	3
70	161	3
381	898	5
90	427	5
213	405	3
358	268	3
100	286	3
181	1280	1
487	81	3
160	202	4
57	24	3
116	900	4
473	1142	5
130	159	4
519	1280	5
436	400	3
506	475	1
532	746	5
391	276	3
234	143	3
184	401	3
274	591	4
301	47	4
301	235	2
427	688	5
291	391	1
497	1042	3
456	581	3
243	423	3
456	578	2
533	328	4
249	64	5
262	785	3
524	187	5
246	1052	1
119	916	1
427	292	2
426	673	4
70	313	4
517	300	5
532	769	2
256	54	5
110	586	3
94	404	4
114	318	3
479	616	4
100	908	1
527	963	4
303	658	5
343	229	4
18	166	4
121	628	3
299	1050	4
64	179	5
468	1168	2
128	1048	2
279	189	5
95	506	3
457	959	4
198	121	3
411	527	4
320	288	4
537	28	3
312	524	5
497	228	3
405	226	2
256	1041	4
254	768	3
514	269	4
216	215	5
63	741	3
535	789	2
479	489	5
325	655	4
328	172	4
499	463	5
6	482	4
6	529	4
215	300	3
279	109	5
450	131	4
210	821	3
90	651	5
535	836	5
13	883	3
374	741	3
201	588	4
391	334	5
1	239	4
279	1087	2
533	245	3
504	77	4
339	423	3
257	198	3
320	79	4
512	1	4
104	748	2
466	882	5
90	306	4
416	452	3
347	404	4
246	216	3
305	286	4
490	123	2
145	257	5
336	56	4
490	764	1
323	678	2
234	474	4
311	479	5
303	340	5
3	355	3
21	976	1
500	143	3
332	1090	5
308	522	3
38	188	2
342	367	5
341	259	3
27	148	3
103	250	4
416	248	5
378	1211	3
453	298	4
97	96	5
13	95	5
279	1402	1
370	183	4
303	952	3
65	63	2
82	99	4
82	740	2
102	194	3
533	582	3
195	413	3
214	180	5
360	306	4
305	792	4
311	357	5
406	772	4
250	179	4
58	1105	2
222	710	4
109	70	4
505	195	3
189	855	3
497	161	5
535	165	4
504	693	4
478	1521	3
346	172	5
303	508	4
7	27	4
420	288	3
21	301	4
435	157	4
497	501	2
456	462	3
269	518	4
500	815	3
373	385	3
407	291	4
533	252	4
181	982	1
90	170	5
118	513	5
533	651	4
447	111	3
527	127	5
435	338	2
472	288	5
536	274	4
514	609	4
489	331	5
405	627	1
123	479	4
276	158	3
178	751	4
145	566	5
36	358	5
15	302	4
109	1074	4
216	82	4
5	399	3
437	217	3
71	197	5
327	502	3
38	105	3
295	125	5
421	914	3
508	223	4
285	198	5
427	1265	5
435	128	3
388	895	4
435	38	2
7	609	3
79	690	4
405	702	1
416	448	3
405	643	1
427	303	5
518	14	3
458	282	2
342	124	4
524	483	4
59	52	4
532	348	4
184	82	3
504	419	3
504	1135	4
537	46	3
313	430	5
144	823	3
272	42	4
145	450	3
278	258	3
87	502	5
313	409	2
459	252	4
342	410	3
408	347	3
422	515	4
506	88	4
497	217	4
398	700	2
279	1305	4
260	882	5
327	582	4
511	271	5
119	300	5
293	302	4
329	274	3
417	89	5
291	1303	3
299	529	4
28	323	3
484	255	3
535	1093	4
450	673	3
416	917	4
405	399	1
433	1598	1
305	16	3
425	98	4
399	587	3
452	517	2
83	191	4
491	657	5
486	1514	4
387	250	4
342	174	2
406	206	1
83	121	4
144	87	5
92	64	4
408	539	1
466	176	4
379	527	3
454	631	2
201	423	4
442	1067	3
184	20	4
327	1073	2
308	1126	3
188	764	4
233	527	5
141	127	2
469	1558	5
254	1469	3
498	1426	3
439	93	4
291	763	4
18	425	3
51	603	3
7	77	5
130	31	4
293	824	3
346	288	2
223	924	1
490	126	2
194	9	4
392	325	4
454	427	4
454	735	2
26	1012	4
275	1	4
407	1044	3
469	173	4
222	723	3
450	56	4
493	528	5
200	89	5
503	182	3
332	597	5
385	1428	4
214	172	3
50	324	5
271	602	3
370	425	3
450	940	2
506	230	4
533	450	5
217	546	2
445	147	2
378	182	4
276	763	3
92	800	3
88	300	3
373	4	4
342	196	3
151	378	4
92	449	3
18	132	5
474	72	3
214	522	4
180	153	1
455	126	5
201	582	5
437	421	4
153	265	4
489	681	3
428	300	5
313	840	2
488	228	4
318	869	3
504	1415	3
484	122	2
347	252	2
183	181	2
373	208	4
520	1051	3
224	744	1
443	258	5
49	80	1
14	750	3
252	1	5
220	305	4
42	161	4
103	255	5
450	1192	5
357	820	4
429	47	4
406	179	5
168	871	3
466	748	2
72	118	3
457	380	4
527	204	5
453	156	5
393	89	3
385	192	5
435	1133	2
254	265	3
435	672	1
363	859	4
58	463	3
537	602	3
207	210	3
22	216	4
373	110	3
256	174	4
504	28	4
459	22	5
495	53	1
486	146	2
437	748	4
450	158	3
201	789	3
16	510	4
455	584	4
43	317	2
454	568	4
44	429	4
177	628	2
457	428	5
503	313	5
110	325	3
450	203	4
23	780	1
127	62	5
128	218	3
497	562	2
133	749	4
13	92	3
343	508	5
7	405	3
464	258	5
348	323	5
268	328	1
391	462	4
59	194	3
311	651	4
94	97	4
230	427	5
297	117	4
345	588	3
332	322	4
450	193	5
534	455	5
498	489	3
208	739	4
374	143	2
275	416	3
110	802	3
11	24	3
389	131	3
399	633	3
104	508	2
504	972	3
409	514	5
416	972	4
474	11	5
328	589	4
269	1006	3
246	77	2
497	655	4
234	131	3
328	649	3
109	452	2
425	474	4
405	41	1
430	98	5
533	724	4
456	100	3
95	94	5
73	289	2
405	1182	1
497	105	2
234	842	4
49	692	1
344	459	4
487	215	4
489	302	5
447	281	3
56	1035	4
64	183	5
500	529	4
85	1170	3
11	580	5
2	14	4
305	223	4
354	423	4
346	959	2
99	845	3
537	682	1
181	760	1
514	179	4
450	612	4
13	292	5
152	15	5
348	546	3
505	623	3
374	872	5
508	150	5
246	413	4
506	510	5
321	530	4
363	895	3
168	294	4
5	168	3
347	468	2
62	715	2
394	56	5
488	662	4
489	908	5
406	211	5
476	33	4
216	402	2
442	482	3
527	646	5
230	1	5
523	154	4
96	216	4
222	227	3
486	270	2
537	557	3
121	595	2
252	410	5
201	124	3
271	864	3
406	529	2
393	870	3
64	203	4
269	53	1
527	64	3
451	937	4
291	232	4
291	128	4
233	223	4
369	172	5
514	83	5
406	652	2
172	772	1
451	299	1
417	72	4
254	423	5
271	89	3
487	73	3
298	257	4
82	211	4
506	1014	3
363	448	5
87	1041	4
363	29	1
488	333	4
440	271	5
541	756	4
405	85	4
537	504	3
466	682	1
528	358	2
497	79	4
100	690	4
249	1	4
504	1004	4
486	331	2
286	707	5
442	1183	3
293	482	4
82	462	4
7	391	3
109	239	4
407	345	4
459	993	3
393	404	3
222	214	4
163	272	4
121	427	4
254	678	3
291	236	4
454	490	2
363	603	4
343	943	4
160	474	4
533	673	3
382	7	2
538	164	3
374	550	5
381	682	2
511	299	2
450	1054	2
293	732	3
486	336	2
405	548	1
301	501	3
537	1065	1
59	176	5
343	180	5
453	59	2
429	264	3
447	483	5
60	95	4
422	1199	3
512	198	5
279	395	4
533	322	4
221	240	4
387	1091	1
488	200	2
515	288	4
360	170	5
372	447	5
200	195	5
15	280	3
504	443	3
394	222	4
325	191	3
262	69	4
417	286	5
492	97	3
450	134	3
109	739	4
64	269	5
268	1091	2
305	215	2
207	566	4
532	655	5
423	328	1
303	151	5
299	197	3
373	163	4
509	680	1
236	151	2
409	496	5
326	44	1
392	344	4
486	121	3
508	13	4
394	385	5
524	702	4
535	171	3
10	527	4
361	53	2
334	1041	3
421	302	4
94	183	5
93	1	5
506	520	5
394	144	5
267	408	5
481	596	4
130	665	3
205	875	2
339	134	5
474	199	5
435	1044	4
357	471	5
94	41	3
524	193	4
535	506	5
246	572	3
465	190	4
240	245	4
457	20	5
373	144	3
145	825	4
64	195	5
458	234	4
393	1014	3
401	707	2
84	866	4
473	268	5
435	710	4
504	96	4
200	54	4
200	98	5
256	117	5
293	182	5
477	255	5
276	1407	1
28	200	2
478	288	5
537	150	3
180	790	1
537	203	4
537	177	3
95	179	3
59	489	4
514	344	3
12	202	4
363	707	3
219	855	5
523	516	5
429	179	3
537	507	4
126	311	4
499	213	3
524	179	5
458	952	2
457	529	4
45	50	5
345	365	2
370	114	3
391	71	3
236	275	3
145	379	3
466	27	3
458	182	4
53	96	4
351	880	2
406	235	4
42	219	1
513	546	4
298	133	3
455	1265	3
125	41	2
98	322	3
90	18	3
426	657	5
535	662	3
234	546	1
246	1411	2
457	64	5
503	153	2
220	294	4
442	403	4
445	1528	2
425	562	1
435	255	3
56	376	3
425	597	1
499	427	5
189	24	4
532	412	2
269	274	1
354	604	4
75	408	4
194	414	3
117	546	3
406	411	4
445	881	1
142	463	3
450	99	4
467	248	3
185	276	4
8	684	4
380	512	3
469	923	5
299	275	4
301	28	4
358	213	5
500	319	4
94	392	3
291	79	5
530	535	4
185	111	4
101	255	4
99	358	2
376	181	4
296	199	5
320	568	4
498	11	3
450	607	5
416	473	2
521	100	3
532	692	5
21	261	1
130	79	5
496	1401	3
535	285	4
67	24	4
141	1283	3
125	109	3
59	149	4
355	286	5
454	215	4
537	312	3
308	512	5
9	690	1
194	230	1
87	781	5
496	1444	1
249	228	4
144	476	2
524	928	4
466	550	3
436	1178	3
164	370	5
407	229	3
178	298	2
144	258	4
416	12	5
268	249	4
399	747	5
203	276	4
514	150	3
339	203	4
269	81	3
279	139	3
339	208	4
195	152	3
389	435	4
363	849	2
268	1037	2
360	205	5
13	419	3
95	649	4
7	56	5
58	732	3
398	715	2
472	374	2
405	1558	1
401	724	4
178	92	3
234	610	4
343	302	4
308	71	4
433	294	3
339	735	4
405	73	5
495	163	5
346	293	3
65	778	4
537	206	1
60	736	5
392	488	4
390	742	4
497	174	4
406	4	2
332	370	2
21	748	1
498	302	3
380	61	4
130	407	2
254	210	5
429	1033	1
255	447	3
526	269	5
62	729	3
158	129	5
525	829	2
57	249	5
405	39	1
234	140	2
514	558	4
512	318	5
95	282	4
458	293	5
455	25	3
541	654	3
194	182	3
458	317	5
445	959	5
276	99	4
215	288	2
441	15	3
207	237	4
495	616	4
512	11	5
5	50	4
405	517	3
115	96	3
279	455	5
236	56	5
252	276	5
322	23	5
478	350	1
36	289	2
242	331	5
344	487	5
523	242	5
95	356	4
489	682	4
311	12	4
135	234	4
373	186	5
82	28	3
339	29	3
442	156	4
417	1210	2
295	738	4
452	204	3
524	127	5
459	597	3
537	570	2
354	14	4
195	500	4
49	13	3
222	845	3
255	982	2
399	214	4
325	961	4
386	117	5
474	1123	4
457	96	5
95	63	3
378	277	4
412	56	5
436	172	3
222	132	2
505	271	4
351	343	3
472	97	3
542	396	4
60	153	3
387	156	5
405	1575	1
399	975	2
518	763	1
393	423	3
92	504	3
487	294	4
164	866	5
363	298	5
184	25	4
30	304	4
112	323	3
537	475	4
187	214	4
447	85	4
311	8	4
537	134	5
36	333	4
527	1109	3
141	279	1
430	117	3
197	39	2
442	628	4
532	1119	5
494	107	4
154	191	4
269	1011	4
325	23	5
532	345	4
276	603	5
271	570	3
295	527	4
545	554	3
308	357	4
181	1132	1
363	571	1
309	334	4
119	11	5
506	463	3
128	245	2
463	221	5
537	1085	4
382	504	3
253	685	2
233	197	5
402	529	4
479	144	4
459	1040	2
532	96	5
361	150	2
405	1159	1
44	71	3
391	294	2
535	8	4
429	602	5
450	127	5
416	588	5
312	684	5
223	682	4
463	14	1
361	504	4
174	111	5
299	432	3
447	447	3
293	1248	2
41	175	5
62	238	5
506	176	5
52	237	4
59	1119	4
521	288	3
72	664	3
237	9	4
292	298	4
379	398	1
151	31	3
276	100	5
393	473	3
514	4	4
94	83	4
254	449	5
58	175	5
436	821	4
486	220	3
62	174	4
206	691	1
301	373	4
494	194	4
193	541	1
545	132	4
44	231	2
474	618	4
356	316	4
457	232	4
144	333	3
429	223	4
506	97	4
537	143	1
233	8	3
389	173	3
506	402	4
516	191	4
504	234	3
303	1510	3
289	222	2
450	428	4
405	1274	1
344	202	4
152	785	5
479	54	3
326	72	2
353	326	2
359	472	4
151	561	3
234	1044	2
532	338	3
504	133	5
344	647	4
259	15	3
482	257	4
405	720	1
453	416	2
495	566	4
201	438	1
454	837	2
60	229	4
95	779	3
368	217	5
15	930	2
393	138	3
389	69	5
244	458	3
279	190	3
505	651	3
339	151	4
254	227	4
279	150	3
474	42	4
345	382	4
539	382	5
531	905	4
380	435	3
151	517	2
435	21	4
290	484	3
534	926	4
128	82	5
347	470	5
536	2	4
186	121	2
43	778	5
410	886	2
399	384	2
399	234	3
311	191	4
545	222	4
207	696	3
18	588	4
399	195	2
293	460	3
401	1011	3
450	378	5
474	1172	4
533	274	4
45	596	3
454	96	4
300	876	5
197	435	5
456	523	4
249	789	5
130	237	5
532	301	4
493	1278	5
465	64	5
84	543	5
416	354	4
287	4	4
90	285	5
276	916	4
151	1070	4
246	993	3
6	510	4
466	269	2
347	17	4
59	673	5
399	412	2
187	65	5
458	307	4
284	539	2
458	1048	4
132	523	4
301	133	4
198	208	3
314	161	5
233	91	3
435	351	2
151	566	3
152	354	3
18	435	4
271	135	4
407	290	3
291	1077	4
363	271	4
479	255	2
240	873	2
514	1	5
532	235	3
498	1103	4
13	79	3
437	1075	4
38	1035	5
69	245	1
442	12	4
371	197	4
13	674	3
104	316	4
290	167	2
270	7	4
534	117	5
221	402	2
457	134	5
404	300	4
474	591	3
201	1224	2
514	11	4
542	648	4
486	1589	3
405	588	2
293	133	3
81	150	3
193	1	4
244	1132	4
94	750	4
312	486	5
206	1022	1
533	475	1
299	514	5
308	1456	4
547	328	4
201	129	4
392	270	4
496	746	3
321	499	3
337	125	4
543	210	3
303	328	3
416	326	5
367	145	3
239	427	5
6	493	5
201	1070	5
269	1188	1
82	283	2
313	655	4
533	122	1
500	421	4
497	268	4
178	876	2
406	168	3
108	127	4
293	651	3
10	274	4
228	938	1
393	95	4
32	1023	3
198	298	1
406	468	1
72	9	5
429	428	4
437	674	3
246	254	1
398	85	4
7	62	3
256	794	4
458	237	4
290	629	3
378	217	3
279	529	3
339	195	3
334	425	4
59	135	5
487	227	3
527	99	3
430	164	3
254	71	3
55	118	5
476	63	3
271	441	3
37	147	3
207	319	3
399	1393	3
456	449	3
58	189	3
217	56	5
425	325	3
423	696	3
271	651	4
455	97	5
73	64	5
266	275	5
421	176	5
435	111	3
371	22	5
243	1148	3
520	269	5
213	942	4
346	156	4
416	916	3
402	696	4
246	81	5
184	483	5
537	844	4
244	162	4
405	51	1
533	303	4
405	1425	1
62	472	2
474	183	5
454	133	4
508	239	2
460	146	4
533	847	3
81	121	4
263	58	4
541	28	4
98	88	3
533	218	2
347	31	5
416	87	5
324	150	4
233	204	5
227	1007	4
399	143	5
130	313	5
234	195	2
280	771	3
253	15	4
457	717	3
401	316	5
393	622	4
184	285	5
311	31	4
136	318	5
488	243	3
59	741	4
334	423	5
426	435	3
479	50	4
178	654	3
495	581	5
222	396	1
416	720	4
428	323	3
234	133	3
221	732	4
527	210	4
401	197	4
442	1098	4
504	25	4
57	318	5
151	154	4
409	318	4
176	325	3
449	127	5
455	428	4
264	123	4
456	286	3
416	985	3
416	812	4
548	273	5
535	182	3
307	419	4
435	470	2
268	1054	1
354	32	3
245	756	3
459	278	4
405	1074	3
217	373	2
480	510	4
474	237	4
548	690	3
178	280	4
537	318	4
416	98	5
532	938	3
486	1093	4
374	465	5
457	15	4
326	433	2
104	181	5
537	874	3
486	1079	2
201	546	2
268	72	3
454	685	3
320	1215	1
325	654	4
279	124	3
318	763	3
230	82	5
145	356	4
297	160	1
121	313	5
342	286	4
507	682	5
117	173	5
450	294	4
233	129	3
263	222	4
532	690	4
435	1204	3
178	265	5
307	135	4
69	273	3
334	488	5
546	413	4
269	931	1
398	491	5
508	502	4
468	182	5
472	743	4
13	339	3
381	102	2
361	673	4
358	127	1
375	185	5
465	395	1
7	29	3
50	276	2
62	1134	2
214	475	5
32	271	3
70	393	4
533	161	4
144	288	2
36	875	3
151	131	5
401	272	3
429	448	3
137	476	1
180	684	5
487	95	4
466	357	4
8	435	5
486	285	5
524	527	5
201	505	3
373	142	3
548	636	4
465	584	3
338	175	4
45	411	3
26	14	3
42	202	5
158	985	4
328	540	3
262	131	5
274	69	5
523	393	5
409	89	5
416	70	5
59	462	5
445	748	1
352	385	4
504	420	3
435	402	3
492	511	5
393	443	3
537	687	1
399	95	3
450	469	4
463	150	2
327	919	5
264	873	3
374	1134	4
157	289	4
103	257	3
223	926	4
524	467	4
406	174	4
468	98	5
478	23	2
188	157	3
399	38	2
109	373	5
380	306	4
45	13	5
454	228	3
417	579	2
339	180	5
459	123	3
222	941	3
292	180	5
432	844	4
474	171	4
532	763	5
264	185	5
141	298	5
435	80	2
404	332	4
533	82	4
532	532	3
408	358	4
385	144	3
56	117	5
299	474	5
476	42	4
301	746	3
467	124	5
537	663	3
437	654	5
327	865	5
398	497	3
110	41	4
210	181	5
249	237	5
512	1459	4
399	760	1
535	181	4
147	937	3
389	23	4
545	399	4
222	549	4
503	88	4
522	100	5
330	197	5
458	694	4
201	95	3
378	403	4
327	676	3
176	741	3
527	285	5
391	544	4
312	510	5
254	588	3
25	265	4
7	552	4
393	117	4
410	328	3
433	12	5
339	1110	4
405	1579	1
287	121	4
496	42	5
222	655	4
393	479	4
184	97	2
135	230	3
542	214	3
532	492	4
456	133	3
13	585	4
26	546	2
470	952	3
508	73	3
521	241	4
406	519	4
129	678	1
268	381	3
417	685	1
522	96	3
7	600	4
411	195	3
213	257	4
174	739	5
500	175	5
497	1407	3
456	61	4
535	39	4
487	196	5
243	215	3
484	422	3
387	806	1
100	874	1
394	433	4
181	291	3
311	732	4
385	658	2
506	603	5
227	934	2
288	234	4
498	32	4
505	566	3
217	541	3
194	529	4
443	327	4
345	278	3
499	750	5
13	712	4
221	79	4
479	118	3
160	770	4
533	405	3
518	547	3
10	333	4
454	250	4
454	566	4
97	205	2
490	15	1
435	196	4
279	1499	4
458	9	5
429	77	3
65	28	4
504	295	4
343	1073	4
70	168	4
521	202	3
405	1112	2
487	260	2
510	325	1
413	275	5
329	137	5
303	50	5
417	325	2
327	772	3
200	325	5
517	1016	1
339	5	3
389	954	4
399	420	3
137	260	3
498	12	4
378	632	5
384	289	5
525	411	3
132	12	4
551	684	5
538	963	4
521	161	2
181	413	2
174	100	5
338	216	4
49	420	4
498	515	4
373	409	2
524	168	3
293	810	1
275	162	3
295	417	5
494	126	4
417	386	3
311	218	4
277	925	4
116	310	4
59	11	5
437	91	3
551	578	5
378	720	2
417	68	3
452	458	1
311	228	5
527	634	5
321	463	3
472	3	5
435	637	4
303	250	4
429	366	3
84	25	3
24	421	5
189	136	4
194	837	4
466	651	3
494	50	5
339	649	5
468	435	4
360	165	4
130	477	4
492	185	3
18	504	5
438	845	4
497	89	4
484	258	5
521	232	3
459	220	3
297	283	4
112	1106	4
495	404	4
9	294	4
497	197	3
7	446	2
69	246	5
70	183	4
21	281	2
521	248	3
515	292	3
253	591	3
472	368	3
332	333	5
395	378	5
119	25	5
84	317	3
7	380	4
340	417	5
56	191	4
291	946	4
290	465	3
551	756	1
543	135	5
506	367	3
479	1016	3
3	320	5
518	1017	3
20	934	4
544	326	3
344	926	2
488	186	4
267	144	5
361	165	5
487	202	5
303	650	5
537	529	3
397	177	5
450	1030	1
473	7	2
542	746	4
435	474	3
303	1073	4
90	174	5
308	842	3
60	418	3
313	485	3
458	521	4
345	241	4
467	340	3
393	1040	3
471	969	2
426	610	4
347	276	3
43	172	4
506	678	3
532	312	2
160	201	5
307	200	3
450	632	5
535	489	4
495	62	3
22	988	1
141	261	1
524	742	3
519	335	5
291	12	5
33	294	3
90	317	4
363	121	2
90	896	3
346	2	5
497	386	2
234	1205	1
339	474	4
546	928	4
445	313	2
301	111	1
504	716	4
543	982	3
496	1473	3
416	264	3
399	393	4
119	226	3
481	507	4
543	83	4
524	506	4
194	118	3
293	942	4
283	625	3
450	663	4
387	102	3
498	218	3
313	144	4
474	346	5
315	1065	4
500	83	4
452	259	2
323	763	4
206	359	1
458	753	4
101	841	2
291	475	5
429	805	3
331	198	4
262	485	4
405	519	2
426	98	4
363	88	2
43	559	1
393	843	3
96	238	4
548	322	4
543	95	3
263	204	4
405	710	4
64	237	4
530	156	4
450	878	2
506	295	4
454	210	4
452	97	4
109	122	2
215	636	2
459	255	4
226	507	2
312	855	5
416	316	3
195	508	3
523	83	5
447	845	3
551	405	3
450	132	5
354	9	3
315	276	4
484	1	5
535	923	4
327	644	3
336	125	3
303	1142	4
363	200	3
286	763	2
290	69	4
399	48	3
542	508	3
480	298	2
439	288	3
435	834	5
189	97	4
503	385	1
407	172	4
339	737	3
2	287	3
535	454	3
92	1157	2
249	309	3
521	238	3
416	249	3
339	22	5
44	313	4
48	528	5
201	591	3
178	578	4
301	559	4
407	28	4
327	209	4
92	7	4
96	190	4
405	707	1
270	447	4
14	238	5
314	806	4
308	195	5
38	356	2
421	117	5
224	689	3
90	762	3
184	747	3
435	1231	2
263	646	5
161	22	2
271	234	5
10	245	4
504	204	3
270	794	4
279	1361	3
16	509	2
363	77	2
276	298	5
459	323	3
364	262	3
460	302	4
48	183	5
141	333	5
186	568	4
451	995	1
453	651	4
379	153	4
239	1204	4
334	1198	3
345	709	4
535	953	5
380	168	4
474	517	4
217	720	3
527	190	4
437	179	4
293	291	2
276	974	2
548	264	4
157	269	4
458	8	4
553	505	5
526	315	5
106	1242	4
102	204	4
399	153	2
499	414	3
295	105	4
545	210	5
433	322	2
406	1220	3
378	200	3
516	523	3
543	79	4
511	294	4
216	943	5
178	469	3
508	218	2
94	49	4
138	487	3
220	264	3
370	176	4
87	111	4
313	449	3
370	64	4
374	176	4
494	748	1
430	100	5
303	928	3
12	168	4
16	109	4
544	312	2
347	333	5
279	172	2
311	209	2
239	268	2
99	345	3
234	160	2
330	151	4
286	217	3
532	682	4
429	457	1
293	14	3
389	81	3
552	13	3
537	1111	3
387	737	3
508	436	4
385	811	4
329	185	3
109	1035	2
541	210	5
504	50	3
64	588	4
237	485	4
405	1184	1
487	4	4
456	54	3
85	193	3
506	70	4
508	209	5
102	211	3
268	11	4
484	202	5
151	845	4
314	685	4
498	652	5
417	222	3
389	693	4
269	632	4
551	552	3
343	231	5
458	663	4
551	13	1
109	449	5
453	174	4
280	200	5
10	404	4
506	1279	4
545	101	4
113	116	3
15	243	1
389	1444	3
178	1048	2
439	475	3
447	963	5
197	22	5
201	381	3
380	423	3
407	732	4
429	755	3
363	193	3
203	222	4
465	1078	2
7	258	4
75	294	3
267	182	5
450	751	5
537	1068	3
454	654	2
182	126	5
320	1522	3
416	865	3
472	559	5
490	1128	4
343	63	4
450	1039	5
474	493	4
450	967	5
99	201	3
399	1192	3
478	219	2
540	7	4
314	699	5
407	91	4
72	628	4
128	815	3
442	800	3
210	208	5
453	721	4
455	318	3
303	1013	1
454	1107	4
535	607	5
234	1445	4
425	230	4
435	473	3
175	419	5
325	502	4
533	525	3
538	202	4
450	1603	3
437	512	4
280	1207	4
298	118	4
447	435	4
293	831	3
541	399	3
407	118	3
482	301	4
506	655	4
85	14	4
454	248	3
269	66	1
387	117	3
507	892	5
342	68	3
56	88	1
222	468	2
456	216	4
207	248	3
201	191	4
22	184	5
497	298	3
328	186	4
343	931	3
489	334	4
486	299	1
373	90	4
138	194	5
146	301	2
407	400	1
497	722	3
213	478	5
405	1265	2
347	50	5
92	204	4
7	593	5
534	1028	5
128	1035	3
421	56	5
326	96	3
472	633	4
299	47	4
449	170	4
459	832	3
545	73	4
456	92	4
327	550	2
532	515	5
497	155	3
504	1136	5
381	259	2
59	181	5
372	452	4
321	186	4
392	114	4
8	174	5
244	655	5
535	174	4
129	882	2
389	393	2
554	28	4
409	1537	4
144	117	4
528	751	4
250	237	2
440	319	2
457	168	5
217	550	1
492	86	3
125	399	3
372	100	3
230	650	4
437	684	3
244	246	5
399	382	3
405	1239	1
521	291	1
24	8	5
305	1073	1
497	692	3
382	258	2
59	174	5
450	472	4
184	956	3
346	358	4
313	479	5
90	480	5
357	117	5
521	427	3
553	511	5
298	97	4
128	497	3
294	240	3
128	26	4
280	219	2
125	914	1
132	127	4
348	7	4
412	114	4
506	646	4
330	470	5
32	405	4
125	585	4
416	388	2
464	181	3
536	143	5
269	644	5
442	210	3
365	1137	5
547	316	5
380	286	5
437	672	1
318	566	4
10	174	4
85	659	4
385	273	2
497	748	4
347	1016	3
425	853	4
456	1220	3
550	259	2
421	213	3
453	471	4
398	82	5
380	217	2
455	694	4
556	327	5
101	597	3
249	125	3
387	246	3
57	126	3
426	607	4
181	1114	1
343	277	4
425	943	4
499	207	5
293	177	4
276	151	5
374	743	1
200	411	3
532	331	4
120	117	3
69	181	5
13	68	3
533	931	2
500	1111	4
85	182	4
518	717	5
421	175	2
442	281	3
495	69	3
500	1616	4
346	77	4
203	257	3
299	538	3
398	385	3
48	523	5
311	520	5
426	601	3
347	28	4
301	426	4
184	66	4
537	1073	3
405	1522	1
394	7	5
10	129	4
336	237	5
492	64	4
189	238	5
197	230	4
100	880	1
87	172	5
505	79	3
7	178	4
429	581	2
535	185	4
389	531	4
96	98	5
111	344	2
391	132	4
311	194	4
276	802	3
515	329	2
484	318	5
429	55	4
532	210	5
445	871	2
351	289	5
368	569	3
90	568	5
264	286	2
506	209	4
360	936	4
372	332	4
465	855	4
476	435	3
416	576	5
503	607	5
387	265	4
467	108	4
249	483	5
234	211	3
446	270	4
524	284	3
425	229	3
435	357	4
511	333	4
246	118	1
519	349	5
453	475	5
460	311	5
28	449	2
559	524	3
294	331	4
13	709	4
454	131	3
394	1371	2
385	127	4
459	111	3
537	1139	2
445	405	4
417	181	3
354	709	5
186	303	3
435	961	1
456	919	4
550	405	4
54	1	4
501	1278	3
251	117	4
375	183	5
370	323	2
79	268	5
331	414	4
151	582	5
334	312	2
495	679	3
535	203	3
457	218	4
186	332	4
85	191	4
551	690	5
472	755	4
445	544	2
237	178	4
523	549	4
474	195	5
130	181	5
405	555	1
454	434	3
95	1133	3
373	191	4
16	237	5
478	392	2
313	50	5
201	1073	2
515	893	1
399	826	2
389	605	5
504	567	2
533	546	3
184	399	3
328	561	3
250	100	5
201	729	2
405	1104	1
416	357	5
429	81	3
269	241	1
381	1401	4
75	1	4
262	100	3
452	614	3
452	494	5
445	325	1
357	1034	2
551	365	5
336	383	1
553	182	3
293	636	4
6	495	4
486	748	2
270	250	2
433	754	3
448	750	5
326	790	1
63	405	4
496	420	3
8	82	5
393	415	4
313	629	3
234	102	2
405	183	1
447	405	2
553	523	4
